TradingDate,TradingPeriod,PublishDateTime,PointOfConnection,Island,IsProxyPriceFlag,DollarsPerMegawattHour
2025-08-08,16,2025-08-08T07:34:39.000+12:00,WWD1102,NI,N,137.83
2025-08-08,16,2025-08-08T07:34:39.000+12:00,WWD1103,NI,N,138.55
2025-08-08,16,2025-08-08T07:39:31.000+12:00,WWD1102,NI,N,154.48
2025-08-08,16,2025-08-08T07:39:31.000+12:00,WWD1103,NI,N,155.29
2025-08-08,16,2025-08-08T07:44:32.000+12:00,WWD1102,NI,N,154.32
2025-08-08,16,2025-08-08T07:44:32.000+12:00,WWD1103,NI,N,155.14
2025-08-08,16,2025-08-08T07:49:30.000+12:00,WWD1102,NI,N,154.59
2025-08-08,16,2025-08-08T07:49:30.000+12:00,WWD1103,NI,N,155.14
2025-08-08,16,2025-08-08T07:54:31.000+12:00,WWD1102,NI,N,154.39
2025-08-08,16,2025-08-08T07:54:31.000+12:00,WWD1103,NI,N,155.47
2025-08-08,17,2025-08-08T07:59:43.000+12:00,WWD1102,NI,N,154.4
2025-08-08,17,2025-08-08T07:59:43.000+12:00,WWD1103,NI,N,154.94
2025-08-08,17,2025-08-08T08:04:38.000+12:00,WWD1102,NI,N,148.2
2025-08-08,17,2025-08-08T08:04:38.000+12:00,WWD1103,NI,N,148.72
2025-08-08,17,2025-08-08T08:09:35.000+12:00,WWD1102,NI,N,154.32
2025-08-08,17,2025-08-08T08:09:35.000+12:00,WWD1103,NI,N,155.14
2025-08-08,17,2025-08-08T08:14:30.000+12:00,WWD1102,NI,N,148.2
2025-08-08,17,2025-08-08T08:14:30.000+12:00,WWD1103,NI,N,149.0
2025-08-08,17,2025-08-08T08:19:38.000+12:00,WWD1102,NI,N,135.32
2025-08-08,17,2025-08-08T08:19:38.000+12:00,WWD1103,NI,N,136.29
2025-08-08,17,2025-08-08T08:24:31.000+12:00,WWD1102,NI,N,146.57
2025-08-08,17,2025-08-08T08:24:31.000+12:00,WWD1103,NI,N,147.62
2025-08-08,18,2025-08-08T08:30:17.000+12:00,WWD1102,NI,N,141.74
2025-08-08,18,2025-08-08T08:30:17.000+12:00,WWD1103,NI,N,142.51
2025-08-08,18,2025-08-08T08:34:33.000+12:00,WWD1102,NI,N,125.25
2025-08-08,18,2025-08-08T08:34:33.000+12:00,WWD1103,NI,N,125.71
2025-08-08,18,2025-08-08T08:39:47.000+12:00,WWD1102,NI,N,134.92
2025-08-08,18,2025-08-08T08:39:47.000+12:00,WWD1103,NI,N,135.42
2025-08-08,18,2025-08-08T08:44:44.000+12:00,WWD1102,NI,N,134.05
2025-08-08,18,2025-08-08T08:44:44.000+12:00,WWD1103,NI,N,134.77
2025-08-08,18,2025-08-08T08:49:35.000+12:00,WWD1102,NI,N,134.05
2025-08-08,18,2025-08-08T08:49:35.000+12:00,WWD1103,NI,N,134.77
2025-08-08,18,2025-08-08T08:54:33.000+12:00,WWD1102,NI,N,134.06
2025-08-08,18,2025-08-08T08:54:33.000+12:00,WWD1103,NI,N,134.77
2025-08-08,19,2025-08-08T08:59:46.000+12:00,WWD1102,NI,N,148.83
2025-08-08,19,2025-08-08T08:59:46.000+12:00,WWD1103,NI,N,149.64
2025-08-08,19,2025-08-08T09:04:43.000+12:00,WWD1102,NI,N,154.41
2025-08-08,19,2025-08-08T09:04:43.000+12:00,WWD1103,NI,N,155.24
2025-08-08,19,2025-08-08T09:09:43.000+12:00,WWD1102,NI,N,154.36
2025-08-08,19,2025-08-08T09:09:43.000+12:00,WWD1103,NI,N,155.2
2025-08-08,19,2025-08-08T09:14:40.000+12:00,WWD1102,NI,N,154.36
2025-08-08,19,2025-08-08T09:14:40.000+12:00,WWD1103,NI,N,155.2
2025-08-08,19,2025-08-08T09:19:44.000+12:00,WWD1102,NI,N,141.57
2025-08-08,19,2025-08-08T09:19:44.000+12:00,WWD1103,NI,N,142.34
2025-08-08,19,2025-08-08T09:24:59.000+12:00,WWD1102,NI,N,134.72
2025-08-08,19,2025-08-08T09:24:59.000+12:00,WWD1103,NI,N,135.22
2025-08-08,20,2025-08-08T09:29:52.000+12:00,WWD1102,NI,N,156.3
2025-08-08,20,2025-08-08T09:29:52.000+12:00,WWD1103,NI,N,157.14
2025-08-08,20,2025-08-08T09:34:51.000+12:00,WWD1102,NI,N,160.6
2025-08-08,20,2025-08-08T09:34:51.000+12:00,WWD1103,NI,N,161.47
2025-08-08,20,2025-08-08T09:39:47.000+12:00,WWD1102,NI,N,154.9
2025-08-08,20,2025-08-08T09:39:47.000+12:00,WWD1103,NI,N,155.74
2025-08-08,20,2025-08-08T09:44:31.000+12:00,WWD1102,NI,N,155.17
2025-08-08,20,2025-08-08T09:44:31.000+12:00,WWD1103,NI,N,155.74
2025-08-08,20,2025-08-08T09:49:50.000+12:00,WWD1102,NI,N,154.63
2025-08-08,20,2025-08-08T09:49:50.000+12:00,WWD1103,NI,N,155.46
2025-08-08,20,2025-08-08T09:54:39.000+12:00,WWD1102,NI,N,153.6
2025-08-08,20,2025-08-08T09:54:39.000+12:00,WWD1103,NI,N,154.59
2025-08-08,21,2025-08-08T09:59:45.000+12:00,WWD1102,NI,N,160.31
2025-08-08,21,2025-08-08T09:59:45.000+12:00,WWD1103,NI,N,161.34
2025-08-08,21,2025-08-08T10:04:42.000+12:00,WWD1102,NI,N,157.94
2025-08-08,21,2025-08-08T10:04:42.000+12:00,WWD1103,NI,N,158.8
2025-08-08,21,2025-08-08T10:09:51.000+12:00,WWD1102,NI,N,167.89
2025-08-08,21,2025-08-08T10:09:51.000+12:00,WWD1103,NI,N,168.79
2025-08-08,21,2025-08-08T10:14:51.000+12:00,WWD1102,NI,N,160.64
2025-08-08,21,2025-08-08T10:14:51.000+12:00,WWD1103,NI,N,161.51
2025-08-08,21,2025-08-08T10:19:44.000+12:00,WWD1102,NI,N,160.64
2025-08-08,21,2025-08-08T10:19:44.000+12:00,WWD1103,NI,N,161.5
2025-08-08,21,2025-08-08T10:24:42.000+12:00,WWD1102,NI,N,154.89
2025-08-08,21,2025-08-08T10:24:42.000+12:00,WWD1103,NI,N,155.73
2025-08-08,22,2025-08-08T10:29:53.000+12:00,WWD1102,NI,N,205.06
2025-08-08,22,2025-08-08T10:29:53.000+12:00,WWD1103,NI,N,206.17
2025-08-08,22,2025-08-08T10:34:39.000+12:00,WWD1102,NI,N,206.48
2025-08-08,22,2025-08-08T10:34:39.000+12:00,WWD1103,NI,N,207.46
2025-08-08,22,2025-08-08T10:36:34.000+12:00,WWD1102,NI,N,207.28
2025-08-08,22,2025-08-08T10:36:34.000+12:00,WWD1103,NI,N,208.41
2025-08-08,22,2025-08-08T10:39:39.000+12:00,WWD1102,NI,N,207.29
2025-08-08,22,2025-08-08T10:39:39.000+12:00,WWD1103,NI,N,208.62
2025-08-08,22,2025-08-08T10:44:41.000+12:00,WWD1102,NI,N,231.93
2025-08-08,22,2025-08-08T10:44:41.000+12:00,WWD1103,NI,N,233.42
2025-08-08,22,2025-08-08T10:49:53.000+12:00,WWD1102,NI,N,248.35
2025-08-08,22,2025-08-08T10:49:53.000+12:00,WWD1103,NI,N,249.24
2025-08-08,22,2025-08-08T10:54:56.000+12:00,WWD1102,NI,N,206.66
2025-08-08,22,2025-08-08T10:54:56.000+12:00,WWD1103,NI,N,207.39
2025-08-08,23,2025-08-08T10:59:47.000+12:00,WWD1102,NI,N,206.45
2025-08-08,23,2025-08-08T10:59:47.000+12:00,WWD1103,NI,N,207.22
2025-08-08,23,2025-08-08T11:04:42.000+12:00,WWD1102,NI,N,248.26
2025-08-08,23,2025-08-08T11:04:42.000+12:00,WWD1103,NI,N,249.19
2025-08-08,23,2025-08-08T11:09:47.000+12:00,WWD1102,NI,N,248.52
2025-08-08,23,2025-08-08T11:09:47.000+12:00,WWD1103,NI,N,249.44
2025-08-08,23,2025-08-08T11:14:42.000+12:00,WWD1102,NI,N,248.58
2025-08-08,23,2025-08-08T11:14:42.000+12:00,WWD1103,NI,N,249.09
2025-08-08,23,2025-08-08T11:19:46.000+12:00,WWD1102,NI,N,228.33
2025-08-08,23,2025-08-08T11:19:46.000+12:00,WWD1103,NI,N,229.41
2025-08-08,23,2025-08-08T11:24:45.000+12:00,WWD1102,NI,N,207.34
2025-08-08,23,2025-08-08T11:24:45.000+12:00,WWD1103,NI,N,208.67
2025-08-08,24,2025-08-08T11:29:49.000+12:00,WWD1102,NI,N,248.47
2025-08-08,24,2025-08-08T11:29:49.000+12:00,WWD1103,NI,N,249.65
2025-08-08,24,2025-08-08T11:34:52.000+12:00,WWD1102,NI,N,219.05
2025-08-08,24,2025-08-08T11:34:52.000+12:00,WWD1103,NI,N,220.24
2025-08-08,24,2025-08-08T11:39:49.000+12:00,WWD1102,NI,N,208.3
2025-08-08,24,2025-08-08T11:39:49.000+12:00,WWD1103,NI,N,209.08
2025-08-08,24,2025-08-08T11:44:50.000+12:00,WWD1102,NI,N,208.3
2025-08-08,24,2025-08-08T11:44:50.000+12:00,WWD1103,NI,N,209.08
2025-08-08,24,2025-08-08T11:49:46.000+12:00,WWD1102,NI,N,208.39
2025-08-08,24,2025-08-08T11:49:46.000+12:00,WWD1103,NI,N,209.52
2025-08-08,24,2025-08-08T11:54:42.000+12:00,WWD1102,NI,N,208.4
2025-08-08,24,2025-08-08T11:54:42.000+12:00,WWD1103,NI,N,209.53
2025-08-08,25,2025-08-08T11:59:53.000+12:00,WWD1102,NI,N,247.35
2025-08-08,25,2025-08-08T11:59:53.000+12:00,WWD1103,NI,N,248.27
2025-08-08,25,2025-08-08T12:04:36.000+12:00,WWD1102,NI,N,222.0
2025-08-08,25,2025-08-08T12:04:36.000+12:00,WWD1103,NI,N,222.82
2025-08-08,25,2025-08-08T12:09:37.000+12:00,WWD1102,NI,N,222.25
2025-08-08,25,2025-08-08T12:09:37.000+12:00,WWD1103,NI,N,222.7
2025-08-08,25,2025-08-08T12:14:32.000+12:00,WWD1102,NI,N,209.78
2025-08-08,25,2025-08-08T12:14:32.000+12:00,WWD1103,NI,N,210.17
2025-08-08,25,2025-08-08T12:19:33.000+12:00,WWD1102,NI,N,209.55
2025-08-08,25,2025-08-08T12:19:33.000+12:00,WWD1103,NI,N,210.33
2025-08-08,25,2025-08-08T12:24:38.000+12:00,WWD1102,NI,N,153.9
2025-08-08,25,2025-08-08T12:24:38.000+12:00,WWD1103,NI,N,154.47
2025-08-08,26,2025-08-08T12:29:39.000+12:00,WWD1102,NI,N,154.38
2025-08-08,26,2025-08-08T12:29:39.000+12:00,WWD1103,NI,N,154.95
2025-08-08,26,2025-08-08T12:34:31.000+12:00,WWD1102,NI,N,150.41
2025-08-08,26,2025-08-08T12:34:31.000+12:00,WWD1103,NI,N,150.97
2025-08-08,26,2025-08-08T12:39:37.000+12:00,WWD1102,NI,N,150.28
2025-08-08,26,2025-08-08T12:39:37.000+12:00,WWD1103,NI,N,150.83
2025-08-08,26,2025-08-08T12:44:32.000+12:00,WWD1102,NI,N,150.28
2025-08-08,26,2025-08-08T12:44:32.000+12:00,WWD1103,NI,N,151.09
2025-08-08,26,2025-08-08T12:49:36.000+12:00,WWD1102,NI,N,150.4
2025-08-08,26,2025-08-08T12:49:36.000+12:00,WWD1103,NI,N,151.22
2025-08-08,26,2025-08-08T12:54:33.000+12:00,WWD1102,NI,N,150.29
2025-08-08,26,2025-08-08T12:54:33.000+12:00,WWD1103,NI,N,151.25
2025-08-08,27,2025-08-08T12:59:53.000+12:00,WWD1102,NI,N,183.92
2025-08-08,27,2025-08-08T12:59:53.000+12:00,WWD1103,NI,N,185.1
2025-08-08,27,2025-08-08T13:04:32.000+12:00,WWD1102,NI,N,184.64
2025-08-08,27,2025-08-08T13:04:32.000+12:00,WWD1103,NI,N,185.51
2025-08-08,27,2025-08-08T13:10:16.000+12:00,WWD1102,NI,N,195.25
2025-08-08,27,2025-08-08T13:10:16.000+12:00,WWD1103,NI,N,195.95
2025-08-08,27,2025-08-08T13:14:36.000+12:00,WWD1102,NI,N,210.34
2025-08-08,27,2025-08-08T13:14:36.000+12:00,WWD1103,NI,N,211.33
2025-08-08,27,2025-08-08T13:20:19.000+12:00,WWD1102,NI,N,197.21
2025-08-08,27,2025-08-08T13:20:19.000+12:00,WWD1103,NI,N,197.92
2025-08-08,27,2025-08-08T13:24:34.000+12:00,WWD1102,NI,N,197.56
2025-08-08,27,2025-08-08T13:24:34.000+12:00,WWD1103,NI,N,197.92
2025-08-08,28,2025-08-08T13:29:44.000+12:00,WWD1102,NI,N,241.77
2025-08-08,28,2025-08-08T13:29:44.000+12:00,WWD1103,NI,N,242.45
2025-08-08,28,2025-08-08T13:34:41.000+12:00,WWD1102,NI,N,241.77
2025-08-08,28,2025-08-08T13:34:41.000+12:00,WWD1103,NI,N,242.45
2025-08-08,28,2025-08-08T13:39:35.000+12:00,WWD1102,NI,N,210.47
2025-08-08,28,2025-08-08T13:39:35.000+12:00,WWD1103,NI,N,211.06
2025-08-08,28,2025-08-08T13:44:32.000+12:00,WWD1102,NI,N,211.19
2025-08-08,28,2025-08-08T13:44:32.000+12:00,WWD1103,NI,N,211.79
2025-08-08,28,2025-08-08T13:49:31.000+12:00,WWD1102,NI,N,242.32
2025-08-08,28,2025-08-08T13:49:31.000+12:00,WWD1103,NI,N,242.75
2025-08-08,28,2025-08-08T13:54:34.000+12:00,WWD1102,NI,N,211.29
2025-08-08,28,2025-08-08T13:54:34.000+12:00,WWD1103,NI,N,211.3
2025-08-08,29,2025-08-08T13:59:33.000+12:00,WWD1102,NI,N,211.51
2025-08-08,29,2025-08-08T13:59:33.000+12:00,WWD1103,NI,N,211.52
2025-08-08,29,2025-08-08T14:04:33.000+12:00,WWD1102,NI,N,211.28
2025-08-08,29,2025-08-08T14:04:33.000+12:00,WWD1103,NI,N,211.29
2025-08-08,29,2025-08-08T14:09:29.000+12:00,WWD1102,NI,N,193.61
2025-08-08,29,2025-08-08T14:09:29.000+12:00,WWD1103,NI,N,193.62
2025-08-08,29,2025-08-08T14:14:30.000+12:00,WWD1102,NI,N,181.18
2025-08-08,29,2025-08-08T14:14:30.000+12:00,WWD1103,NI,N,181.38
2025-08-08,29,2025-08-08T14:19:32.000+12:00,WWD1102,NI,N,170.18
2025-08-08,29,2025-08-08T14:19:32.000+12:00,WWD1103,NI,N,170.66
2025-08-08,29,2025-08-08T14:24:48.000+12:00,WWD1102,NI,N,150.66
2025-08-08,29,2025-08-08T14:24:48.000+12:00,WWD1103,NI,N,150.93
2025-08-08,30,2025-08-08T14:29:40.000+12:00,WWD1102,NI,N,151.05
2025-08-08,30,2025-08-08T14:29:40.000+12:00,WWD1103,NI,N,151.47
2025-08-08,30,2025-08-08T14:34:49.000+12:00,WWD1102,NI,N,150.91
2025-08-08,30,2025-08-08T14:34:49.000+12:00,WWD1103,NI,N,151.33
2025-08-08,30,2025-08-08T14:39:37.000+12:00,WWD1102,NI,N,151.08
2025-08-08,30,2025-08-08T14:39:37.000+12:00,WWD1103,NI,N,151.24
2025-08-08,30,2025-08-08T14:44:29.000+12:00,WWD1102,NI,N,151.37
2025-08-08,30,2025-08-08T14:44:29.000+12:00,WWD1103,NI,N,151.53
2025-08-08,30,2025-08-08T14:49:36.000+12:00,WWD1102,NI,N,151.8
2025-08-08,30,2025-08-08T14:49:36.000+12:00,WWD1103,NI,N,152.23
2025-08-08,30,2025-08-08T14:54:35.000+12:00,WWD1102,NI,N,151.68
2025-08-08,30,2025-08-08T14:54:35.000+12:00,WWD1103,NI,N,151.95
2025-08-08,31,2025-08-08T14:59:43.000+12:00,WWD1102,NI,N,153.27
2025-08-08,31,2025-08-08T14:59:43.000+12:00,WWD1103,NI,N,153.54
2025-08-08,31,2025-08-08T15:04:41.000+12:00,WWD1102,NI,N,151.57
2025-08-08,31,2025-08-08T15:04:41.000+12:00,WWD1103,NI,N,151.84
2025-08-08,31,2025-08-08T15:09:38.000+12:00,WWD1102,NI,N,151.83
2025-08-08,31,2025-08-08T15:09:38.000+12:00,WWD1103,NI,N,151.83
2025-08-08,31,2025-08-08T15:14:47.000+12:00,WWD1102,NI,N,152.08
2025-08-08,31,2025-08-08T15:14:47.000+12:00,WWD1103,NI,N,152.08
2025-08-08,31,2025-08-08T15:19:46.000+12:00,WWD1102,NI,N,152.18
2025-08-08,31,2025-08-08T15:19:46.000+12:00,WWD1103,NI,N,152.18
2025-08-08,31,2025-08-08T15:24:45.000+12:00,WWD1102,NI,N,152.19
2025-08-08,31,2025-08-08T15:24:45.000+12:00,WWD1103,NI,N,152.19
2025-08-08,32,2025-08-08T15:29:41.000+12:00,WWD1102,NI,N,138.3
2025-08-08,32,2025-08-08T15:29:41.000+12:00,WWD1103,NI,N,138.3
2025-08-08,32,2025-08-08T15:34:42.000+12:00,WWD1102,NI,N,140.56
2025-08-08,32,2025-08-08T15:34:42.000+12:00,WWD1103,NI,N,140.56
2025-08-08,32,2025-08-08T15:39:43.000+12:00,WWD1102,NI,N,152.21
2025-08-08,32,2025-08-08T15:39:43.000+12:00,WWD1103,NI,N,152.21
2025-08-08,32,2025-08-08T15:44:40.000+12:00,WWD1102,NI,N,151.76
2025-08-08,32,2025-08-08T15:44:40.000+12:00,WWD1103,NI,N,151.76
2025-08-08,32,2025-08-08T15:49:46.000+12:00,WWD1102,NI,N,152.02
2025-08-08,32,2025-08-08T15:49:46.000+12:00,WWD1103,NI,N,152.02
2025-08-08,32,2025-08-08T15:54:35.000+12:00,WWD1102,NI,N,152.24
2025-08-08,32,2025-08-08T15:54:35.000+12:00,WWD1103,NI,N,152.24
2025-08-08,33,2025-08-08T15:59:45.000+12:00,WWD1102,NI,N,152.01
2025-08-08,33,2025-08-08T15:59:45.000+12:00,WWD1103,NI,N,152.01
2025-08-08,33,2025-08-08T16:04:48.000+12:00,WWD1102,NI,N,152.25
2025-08-08,33,2025-08-08T16:04:48.000+12:00,WWD1103,NI,N,152.26
2025-08-08,33,2025-08-08T16:09:49.000+12:00,WWD1102,NI,N,152.25
2025-08-08,33,2025-08-08T16:09:49.000+12:00,WWD1103,NI,N,152.25
2025-08-08,33,2025-08-08T16:14:49.000+12:00,WWD1102,NI,N,154.07
2025-08-08,33,2025-08-08T16:14:49.000+12:00,WWD1103,NI,N,154.07
2025-08-08,33,2025-08-08T16:19:42.000+12:00,WWD1102,NI,N,170.13
2025-08-08,33,2025-08-08T16:19:42.000+12:00,WWD1103,NI,N,170.13
2025-08-08,33,2025-08-08T16:24:42.000+12:00,WWD1102,NI,N,154.49
2025-08-08,33,2025-08-08T16:24:42.000+12:00,WWD1103,NI,N,154.49
2025-08-08,34,2025-08-08T16:29:48.000+12:00,WWD1102,NI,N,125.24
2025-08-08,34,2025-08-08T16:29:48.000+12:00,WWD1103,NI,N,125.24
2025-08-08,34,2025-08-08T16:32:51.000+12:00,WWD1102,NI,N,131.1
2025-08-08,34,2025-08-08T16:32:51.000+12:00,WWD1103,NI,N,131.1
2025-08-08,34,2025-08-08T16:34:58.000+12:00,WWD1102,NI,N,132.27
2025-08-08,34,2025-08-08T16:34:58.000+12:00,WWD1103,NI,N,132.27
2025-08-08,34,2025-08-08T16:40:03.000+12:00,WWD1102,NI,N,132.27
2025-08-08,34,2025-08-08T16:40:03.000+12:00,WWD1103,NI,N,132.27
2025-08-08,34,2025-08-08T16:44:58.000+12:00,WWD1102,NI,N,151.58
2025-08-08,34,2025-08-08T16:44:58.000+12:00,WWD1103,NI,N,151.58
2025-08-08,34,2025-08-08T16:49:52.000+12:00,WWD1102,NI,N,152.35
2025-08-08,34,2025-08-08T16:49:52.000+12:00,WWD1103,NI,N,152.51
2025-08-08,34,2025-08-08T16:55:01.000+12:00,WWD1102,NI,N,154.67
2025-08-08,34,2025-08-08T16:55:01.000+12:00,WWD1103,NI,N,154.67
2025-08-08,35,2025-08-08T16:59:47.000+12:00,WWD1102,NI,N,120.67
2025-08-08,35,2025-08-08T16:59:47.000+12:00,WWD1103,NI,N,120.54
2025-08-08,35,2025-08-08T17:04:46.000+12:00,WWD1102,NI,N,119.47
2025-08-08,35,2025-08-08T17:04:46.000+12:00,WWD1103,NI,N,119.34
2025-08-08,35,2025-08-08T17:09:46.000+12:00,WWD1102,NI,N,119.4
2025-08-08,35,2025-08-08T17:09:46.000+12:00,WWD1103,NI,N,119.4
2025-08-08,35,2025-08-08T17:14:51.000+12:00,WWD1102,NI,N,135.55
2025-08-08,35,2025-08-08T17:14:51.000+12:00,WWD1103,NI,N,135.79
2025-08-08,35,2025-08-08T17:19:48.000+12:00,WWD1102,NI,N,141.58
2025-08-08,35,2025-08-08T17:19:48.000+12:00,WWD1103,NI,N,142.24
2025-08-08,35,2025-08-08T17:25:06.000+12:00,WWD1102,NI,N,150.66
2025-08-08,35,2025-08-08T17:25:06.000+12:00,WWD1103,NI,N,151.11
2025-08-08,36,2025-08-08T17:30:15.000+12:00,WWD1102,NI,N,113.49
2025-08-08,36,2025-08-08T17:30:15.000+12:00,WWD1103,NI,N,113.82
2025-08-08,36,2025-08-08T17:34:44.000+12:00,WWD1102,NI,N,118.72
2025-08-08,36,2025-08-08T17:34:44.000+12:00,WWD1103,NI,N,118.96
2025-08-08,36,2025-08-08T17:39:43.000+12:00,WWD1102,NI,N,134.04
2025-08-08,36,2025-08-08T17:39:43.000+12:00,WWD1103,NI,N,134.93
2025-08-08,36,2025-08-08T17:44:32.000+12:00,WWD1102,NI,N,152.0
2025-08-08,36,2025-08-08T17:44:32.000+12:00,WWD1103,NI,N,152.99
2025-08-08,36,2025-08-08T17:49:30.000+12:00,WWD1102,NI,N,152.97
2025-08-08,36,2025-08-08T17:49:30.000+12:00,WWD1103,NI,N,154.26
2025-08-08,36,2025-08-08T17:54:37.000+12:00,WWD1102,NI,N,154.03
2025-08-08,36,2025-08-08T17:54:37.000+12:00,WWD1103,NI,N,155.03
2025-08-08,37,2025-08-08T17:59:38.000+12:00,WWD1102,NI,N,135.14
2025-08-08,37,2025-08-08T17:59:38.000+12:00,WWD1103,NI,N,135.78
2025-08-08,37,2025-08-08T18:04:32.000+12:00,WWD1102,NI,N,134.92
2025-08-08,37,2025-08-08T18:04:32.000+12:00,WWD1103,NI,N,135.66
2025-08-08,37,2025-08-08T18:09:35.000+12:00,WWD1102,NI,N,151.02
2025-08-08,37,2025-08-08T18:09:35.000+12:00,WWD1103,NI,N,152.29
2025-08-08,37,2025-08-08T18:14:34.000+12:00,WWD1102,NI,N,154.25
2025-08-08,37,2025-08-08T18:14:34.000+12:00,WWD1103,NI,N,155.36
2025-08-08,37,2025-08-08T18:19:30.000+12:00,WWD1102,NI,N,144.22
2025-08-08,37,2025-08-08T18:19:30.000+12:00,WWD1103,NI,N,145.27
2025-08-08,37,2025-08-08T18:24:35.000+12:00,WWD1102,NI,N,142.92
2025-08-08,37,2025-08-08T18:24:35.000+12:00,WWD1103,NI,N,143.96
2025-08-08,38,2025-08-08T18:29:41.000+12:00,WWD1102,NI,N,141.44
2025-08-08,38,2025-08-08T18:29:41.000+12:00,WWD1103,NI,N,142.47
2025-08-08,38,2025-08-08T18:34:40.000+12:00,WWD1102,NI,N,145.81
2025-08-08,38,2025-08-08T18:34:40.000+12:00,WWD1103,NI,N,146.61
2025-08-08,38,2025-08-08T18:39:39.000+12:00,WWD1102,NI,N,145.81
2025-08-08,38,2025-08-08T18:39:39.000+12:00,WWD1103,NI,N,146.61
2025-08-08,38,2025-08-08T18:44:40.000+12:00,WWD1102,NI,N,133.77
2025-08-08,38,2025-08-08T18:44:40.000+12:00,WWD1103,NI,N,134.74
2025-08-08,38,2025-08-08T18:49:37.000+12:00,WWD1102,NI,N,121.38
2025-08-08,38,2025-08-08T18:49:37.000+12:00,WWD1103,NI,N,122.07
2025-08-08,38,2025-08-08T18:54:31.000+12:00,WWD1102,NI,N,116.97
2025-08-08,38,2025-08-08T18:54:31.000+12:00,WWD1103,NI,N,117.83
2025-08-08,39,2025-08-08T18:59:37.000+12:00,WWD1102,NI,N,148.6
2025-08-08,39,2025-08-08T18:59:37.000+12:00,WWD1103,NI,N,149.42
2025-08-08,39,2025-08-08T19:04:31.000+12:00,WWD1102,NI,N,133.75
2025-08-08,39,2025-08-08T19:04:31.000+12:00,WWD1103,NI,N,134.51
2025-08-08,39,2025-08-08T19:09:40.000+12:00,WWD1102,NI,N,142.89
2025-08-08,39,2025-08-08T19:09:40.000+12:00,WWD1103,NI,N,143.68
2025-08-08,39,2025-08-08T19:14:23.000+12:00,WWD1102,NI,N,130.61
2025-08-08,39,2025-08-08T19:14:23.000+12:00,WWD1103,NI,N,131.36
2025-08-08,39,2025-08-08T19:19:23.000+12:00,WWD1102,NI,N,118.2
2025-08-08,39,2025-08-08T19:19:23.000+12:00,WWD1103,NI,N,118.88
2025-08-08,39,2025-08-08T19:24:23.000+12:00,WWD1102,NI,N,118.02
2025-08-08,39,2025-08-08T19:24:23.000+12:00,WWD1103,NI,N,118.7
2025-08-08,40,2025-08-08T19:29:40.000+12:00,WWD1102,NI,N,125.11
2025-08-08,40,2025-08-08T19:29:40.000+12:00,WWD1103,NI,N,125.82
2025-08-08,40,2025-08-08T19:34:39.000+12:00,WWD1102,NI,N,130.37
2025-08-08,40,2025-08-08T19:34:39.000+12:00,WWD1103,NI,N,131.34
2025-08-08,40,2025-08-08T19:39:24.000+12:00,WWD1102,NI,N,125.09
2025-08-08,40,2025-08-08T19:39:24.000+12:00,WWD1103,NI,N,126.02
2025-08-08,40,2025-08-08T19:44:22.000+12:00,WWD1102,NI,N,119.41
2025-08-08,40,2025-08-08T19:44:22.000+12:00,WWD1103,NI,N,120.09
2025-08-08,40,2025-08-08T19:49:22.000+12:00,WWD1102,NI,N,119.31
2025-08-08,40,2025-08-08T19:49:22.000+12:00,WWD1103,NI,N,119.99
2025-08-08,40,2025-08-08T19:54:33.000+12:00,WWD1102,NI,N,119.47
2025-08-08,40,2025-08-08T19:54:33.000+12:00,WWD1103,NI,N,120.15
2025-08-08,41,2025-08-08T19:59:44.000+12:00,WWD1102,NI,N,149.77
2025-08-08,41,2025-08-08T19:59:44.000+12:00,WWD1103,NI,N,150.63
2025-08-08,41,2025-08-08T20:04:33.000+12:00,WWD1102,NI,N,149.4
2025-08-08,41,2025-08-08T20:04:33.000+12:00,WWD1103,NI,N,150.25
2025-08-08,41,2025-08-08T20:09:40.000+12:00,WWD1102,NI,N,146.76
2025-08-08,41,2025-08-08T20:09:40.000+12:00,WWD1103,NI,N,147.6
2025-08-08,41,2025-08-08T20:14:45.000+12:00,WWD1102,NI,N,146.78
2025-08-08,41,2025-08-08T20:14:45.000+12:00,WWD1103,NI,N,147.62
2025-08-08,41,2025-08-08T20:19:40.000+12:00,WWD1102,NI,N,136.61
2025-08-08,41,2025-08-08T20:19:40.000+12:00,WWD1103,NI,N,137.38
2025-08-08,41,2025-08-08T20:24:35.000+12:00,WWD1102,NI,N,123.7
2025-08-08,41,2025-08-08T20:24:35.000+12:00,WWD1103,NI,N,124.4
2025-08-08,42,2025-08-08T20:29:35.000+12:00,WWD1102,NI,N,149.66
2025-08-08,42,2025-08-08T20:29:35.000+12:00,WWD1103,NI,N,150.77
2025-08-08,42,2025-08-08T20:34:34.000+12:00,WWD1102,NI,N,149.62
2025-08-08,42,2025-08-08T20:34:34.000+12:00,WWD1103,NI,N,150.44
2025-08-08,42,2025-08-08T20:39:35.000+12:00,WWD1102,NI,N,150.03
2025-08-08,42,2025-08-08T20:39:35.000+12:00,WWD1103,NI,N,150.85
2025-08-08,42,2025-08-08T20:44:36.000+12:00,WWD1102,NI,N,149.85
2025-08-08,42,2025-08-08T20:44:36.000+12:00,WWD1103,NI,N,150.67
2025-08-08,42,2025-08-08T20:49:36.000+12:00,WWD1102,NI,N,149.38
2025-08-08,42,2025-08-08T20:49:36.000+12:00,WWD1103,NI,N,150.19
